id,b_m,malignant
ISIC_0060516,benign,0
ISIC_0060515,benign,0
ISIC_0060514,nan,0
ISIC_0060512,nan,0
ISIC_0060511,malignant,1
ISIC_0060510,malignant,1
ISIC_0060509,nan,0
ISIC_0060508,malignant,1
ISIC_0060506,malignant,1
ISIC_0060505,benign,0
ISIC_0060504,benign,0
ISIC_0060502,malignant,1
ISIC_0060501,benign,0
ISIC_0060499,nan,0
ISIC_0060496,benign,0
ISIC_0060495,malignant,1
ISIC_0060493,nan,0
ISIC_0060492,benign,0
ISIC_0060491,benign,0
ISIC_0060490,nan,0
ISIC_0060488,nan,0
ISIC_0060487,malignant,1
ISIC_0060486,benign,0
ISIC_0060483,nan,0
ISIC_0060482,nan,0
ISIC_0060481,malignant,1
ISIC_0060480,nan,0
ISIC_0060479,nan,0
ISIC_0060478,nan,0
ISIC_0060477,benign,0
ISIC_0060476,nan,0
ISIC_0060475,benign,0
ISIC_0060473,benign,0
ISIC_0060471,benign,0
ISIC_0060470,nan,0
ISIC_0060469,benign,0
ISIC_0060468,benign,0
ISIC_0060467,nan,0
ISIC_0060465,malignant,1
ISIC_0060464,nan,0
ISIC_0060461,benign,0
ISIC_0060459,malignant,1
ISIC_0060458,benign,0
ISIC_0060457,benign,0
ISIC_0060455,benign,0
ISIC_0060454,benign,0
ISIC_0060452,benign,0
ISIC_0060451,benign,0
ISIC_0060448,benign,0
ISIC_0060447,benign,0
ISIC_0060446,malignant,1
ISIC_0060443,benign,0
ISIC_0060441,benign,0
ISIC_0060440,nan,0
ISIC_0060439,nan,0
ISIC_0060435,benign,0
ISIC_0060431,malignant,1
ISIC_0060429,nan,0
ISIC_0060427,benign,0
ISIC_0060422,nan,0
ISIC_0060421,nan,0
ISIC_0060419,benign,0
ISIC_0060418,nan,0
ISIC_0060414,nan,0
ISIC_0060411,nan,0
ISIC_0060409,nan,0
ISIC_0060407,benign,0
ISIC_0060406,malignant,1
ISIC_0060404,nan,0
ISIC_0060403,malignant,1
ISIC_0060402,benign,0
ISIC_0060401,nan,0
ISIC_0060400,nan,0
ISIC_0060399,malignant,1
ISIC_0060397,malignant,1
ISIC_0060393,malignant,1
ISIC_0060392,nan,0
ISIC_0060390,malignant,1
ISIC_0060388,benign,0
ISIC_0060386,malignant,1
ISIC_0060384,nan,0
ISIC_0060382,nan,0
ISIC_0060381,nan,0
ISIC_0060380,malignant,1
ISIC_0060378,benign,0
ISIC_0060377,malignant,1
ISIC_0060376,malignant,1
ISIC_0060375,malignant,1
ISIC_0060374,benign,0
ISIC_0060372,nan,0
ISIC_0060371,benign,0
ISIC_0060370,nan,0
ISIC_0060366,nan,0
ISIC_0060361,nan,0
ISIC_0060360,benign,0
ISIC_0060358,benign,0
ISIC_0060357,nan,0
ISIC_0060356,nan,0
ISIC_0060355,malignant,1
ISIC_0060354,nan,0
ISIC_0060353,nan,0
ISIC_0060352,benign,0
ISIC_0060351,benign,0
ISIC_0060348,nan,0
ISIC_0060345,nan,0
ISIC_0060343,nan,0
ISIC_0060342,malignant,1
ISIC_0060341,malignant,1
ISIC_0060340,malignant,1
ISIC_0060338,nan,0
ISIC_0060337,nan,0
ISIC_0060336,benign,0
ISIC_0060333,nan,0
ISIC_0060332,nan,0
ISIC_0060331,nan,0
ISIC_0060330,benign,0
ISIC_0060329,benign,0
ISIC_0060327,nan,0
ISIC_0060326,malignant,1
ISIC_0060325,benign,0
ISIC_0060324,benign,0
ISIC_0060321,benign,0
ISIC_0060320,nan,0
ISIC_0060319,malignant,1
ISIC_0060317,benign,0
ISIC_0060314,nan,0
ISIC_0060313,malignant,1
ISIC_0060312,benign,0
ISIC_0060311,benign,0
ISIC_0060310,nan,0
ISIC_0060309,nan,0
ISIC_0060308,malignant,1
ISIC_0060307,malignant,1
ISIC_0060305,nan,0
ISIC_0060304,benign,0
ISIC_0060302,nan,0
ISIC_0060298,nan,0
ISIC_0060297,malignant,1
ISIC_0060296,benign,0
ISIC_0060295,benign,0
ISIC_0060289,benign,0
ISIC_0060288,nan,0
ISIC_0060287,benign,0
ISIC_0060286,benign,0
ISIC_0060285,nan,0
ISIC_0060283,nan,0
ISIC_0060282,nan,0
ISIC_0060280,nan,0
ISIC_0060279,benign,0
ISIC_0060276,benign,0
ISIC_0060274,nan,0
ISIC_0060273,nan,0
ISIC_0060271,nan,0
ISIC_0060270,malignant,1
ISIC_0060269,nan,0
ISIC_0060268,benign,0
ISIC_0060267,nan,0
ISIC_0060266,malignant,1
ISIC_0060264,benign,0
ISIC_0060263,benign,0
ISIC_0060261,benign,0
ISIC_0060260,nan,0
ISIC_0060258,benign,0
ISIC_0060257,nan,0
ISIC_0060256,malignant,1
ISIC_0060255,benign,0
ISIC_0060254,nan,0
ISIC_0060253,benign,0
ISIC_0060252,nan,0
ISIC_0060251,benign,0
ISIC_0060248,malignant,1
ISIC_0060246,benign,0
ISIC_0060245,benign,0
ISIC_0060244,malignant,1
ISIC_0060243,benign,0
ISIC_0060240,benign,0
ISIC_0060239,malignant,1
ISIC_0060238,malignant,1
ISIC_0060236,nan,0
ISIC_0060235,nan,0
ISIC_0060233,malignant,1
ISIC_0060231,benign,0
ISIC_0060230,nan,0
ISIC_0060228,malignant,1
ISIC_0060226,nan,0
ISIC_0060225,malignant,1
ISIC_0060223,nan,0
ISIC_0060222,malignant,1
ISIC_0060219,malignant,1
ISIC_0060218,malignant,1
ISIC_0060217,nan,0
ISIC_0060216,malignant,1
ISIC_0060215,malignant,1
ISIC_0060214,nan,0
ISIC_0060213,benign,0
ISIC_0060210,nan,0
ISIC_0060209,nan,0
ISIC_0060207,nan,0
ISIC_0060204,nan,0
ISIC_0060203,benign,0
ISIC_0060202,nan,0
ISIC_0060198,nan,0
ISIC_0060195,nan,0
ISIC_0060194,malignant,1
ISIC_0060193,nan,0
ISIC_0060191,nan,0
ISIC_0060189,nan,0
ISIC_0060188,benign,0
ISIC_0060186,benign,0
ISIC_0060180,nan,0
ISIC_0060178,benign,0
ISIC_0060173,nan,0
ISIC_0060171,benign,0
ISIC_0060170,benign,0
ISIC_0060168,nan,0
ISIC_0060166,nan,0
ISIC_0060164,benign,0
ISIC_0060163,malignant,1
ISIC_0060162,nan,0
ISIC_0060161,nan,0
ISIC_0060159,malignant,1
ISIC_0060158,benign,0
ISIC_0060157,nan,0
ISIC_0060156,benign,0
ISIC_0060155,malignant,1
ISIC_0060154,malignant,1
ISIC_0060153,malignant,1
ISIC_0060152,malignant,1
ISIC_0060151,nan,0
ISIC_0060150,malignant,1
ISIC_0060149,nan,0
ISIC_0060148,malignant,1
ISIC_0060147,malignant,1
ISIC_0060145,nan,0
ISIC_0060144,nan,0
ISIC_0060143,malignant,1
ISIC_0060141,benign,0
ISIC_0060140,malignant,1
ISIC_0060139,nan,0
ISIC_0060138,benign,0
ISIC_0060137,nan,0
ISIC_0060136,nan,0
ISIC_0060135,nan,0
ISIC_0060134,benign,0
ISIC_0060133,nan,0
ISIC_0060132,malignant,1
ISIC_0060131,nan,0
ISIC_0060130,benign,0
ISIC_0060129,nan,0
ISIC_0060127,nan,0
ISIC_0060124,benign,0
ISIC_0060122,nan,0
ISIC_0060120,nan,0
ISIC_0060119,nan,0
ISIC_0060118,malignant,1
ISIC_0060117,nan,0
ISIC_0060116,nan,0
ISIC_0060114,malignant,1
ISIC_0060112,nan,0
ISIC_0060111,benign,0
ISIC_0060109,nan,0
ISIC_0060107,nan,0
ISIC_0060106,benign,0
ISIC_0060105,nan,0
ISIC_0060104,malignant,1
ISIC_0060101,nan,0
ISIC_0060099,malignant,1
ISIC_0060098,nan,0
ISIC_0060097,benign,0
ISIC_0060096,malignant,1
ISIC_0060094,malignant,1
ISIC_0060093,nan,0
ISIC_0060091,malignant,1
ISIC_0060089,benign,0
ISIC_0060088,benign,0
ISIC_0060086,nan,0
ISIC_0060085,benign,0
ISIC_0060084,benign,0
ISIC_0060081,nan,0
ISIC_0060080,malignant,1
ISIC_0060079,nan,0
ISIC_0060078,nan,0
ISIC_0060077,nan,0
ISIC_0060073,nan,0
ISIC_0060068,benign,0
ISIC_0060066,benign,0
ISIC_0060065,benign,0
ISIC_0060064,benign,0
ISIC_0060063,nan,0
ISIC_0060059,nan,0
ISIC_0060055,nan,0
ISIC_0060054,benign,0
ISIC_0060053,nan,0
ISIC_0060052,benign,0
ISIC_0060050,benign,0
ISIC_0060046,benign,0
ISIC_0060045,nan,0
ISIC_0060044,benign,0
ISIC_0060042,benign,0
ISIC_0060041,nan,0
ISIC_0060040,nan,0
ISIC_0060039,benign,0
ISIC_0060038,benign,0
ISIC_0060036,benign,0
ISIC_0060035,nan,0
ISIC_0060034,benign,0
ISIC_0060033,malignant,1
ISIC_0060032,malignant,1
ISIC_0060031,nan,0
ISIC_0060030,benign,0
ISIC_0060028,nan,0
ISIC_0060026,benign,0
ISIC_0060024,nan,0
ISIC_0060023,benign,0
ISIC_0060022,malignant,1
ISIC_0060021,nan,0
ISIC_0060020,nan,0
ISIC_0060019,benign,0
ISIC_0060017,malignant,1
ISIC_0060013,nan,0
ISIC_0060012,benign,0
ISIC_0060011,nan,0
ISIC_0060008,nan,0
ISIC_0060007,nan,0
ISIC_0060006,nan,0
ISIC_0060004,nan,0
ISIC_0060003,nan,0
ISIC_0060001,benign,0
ISIC_0059999,nan,0
ISIC_0059997,nan,0
ISIC_0059996,nan,0
ISIC_0059994,nan,0
ISIC_0059993,benign,0
ISIC_0059992,malignant,1
ISIC_0059990,benign,0
ISIC_0059989,nan,0
ISIC_0059988,nan,0
ISIC_0059987,malignant,1
ISIC_0059986,nan,0
ISIC_0059985,nan,0
ISIC_0059984,nan,0
ISIC_0059983,malignant,1
ISIC_0059979,benign,0
ISIC_0059977,nan,0
ISIC_0059976,malignant,1
ISIC_0059975,nan,0
ISIC_0059973,nan,0
ISIC_0059972,nan,0
ISIC_0059970,nan,0
ISIC_0059968,benign,0
ISIC_0059967,benign,0
ISIC_0059964,benign,0
ISIC_0059963,benign,0
ISIC_0059962,benign,0
ISIC_0059961,nan,0
ISIC_0059959,benign,0
ISIC_0059954,nan,0
ISIC_0059953,nan,0
ISIC_0059952,nan,0
ISIC_0059950,nan,0
ISIC_0059948,malignant,1
ISIC_0059946,nan,0
ISIC_0059944,benign,0
ISIC_0059943,malignant,1
ISIC_0059941,malignant,1
ISIC_0059940,nan,0
ISIC_0059939,benign,0
ISIC_0059938,benign,0
ISIC_0059937,benign,0
ISIC_0059935,nan,0
ISIC_0059933,benign,0
ISIC_0059932,nan,0
ISIC_0059930,nan,0
ISIC_0059929,malignant,1
ISIC_0059925,benign,0
ISIC_0059923,benign,0
ISIC_0059922,nan,0
ISIC_0059921,benign,0
ISIC_0059920,nan,0
ISIC_0059919,malignant,1
ISIC_0059918,nan,0
ISIC_0059917,nan,0
ISIC_0059916,benign,0
ISIC_0059914,nan,0
ISIC_0059913,benign,0
ISIC_0059912,nan,0
ISIC_0059910,benign,0
ISIC_0059906,benign,0
ISIC_0059905,malignant,1
ISIC_0059904,malignant,1
ISIC_0059897,malignant,1
ISIC_0059894,benign,0
ISIC_0059892,malignant,1
ISIC_0059891,malignant,1
ISIC_0059888,benign,0
ISIC_0059886,nan,0
ISIC_0059884,malignant,1
ISIC_0059882,nan,0
ISIC_0059879,malignant,1
ISIC_0059877,nan,0
ISIC_0059874,nan,0
ISIC_0059873,nan,0
ISIC_0059872,nan,0
ISIC_0059871,nan,0
ISIC_0059870,benign,0
ISIC_0059869,malignant,1
ISIC_0059868,benign,0
ISIC_0059866,malignant,1
ISIC_0059865,nan,0
ISIC_0059864,benign,0
ISIC_0059863,nan,0
ISIC_0059862,benign,0
ISIC_0059855,malignant,1
ISIC_0059854,nan,0
ISIC_0059852,nan,0
ISIC_0059847,nan,0
ISIC_0059846,benign,0
ISIC_0059845,nan,0
ISIC_0059844,benign,0
ISIC_0059843,nan,0
ISIC_0059841,nan,0
ISIC_0059840,malignant,1
ISIC_0059839,nan,0
ISIC_0059836,malignant,1
ISIC_0059835,nan,0
ISIC_0059831,nan,0
ISIC_0059830,malignant,1
ISIC_0059828,benign,0
ISIC_0059827,nan,0
ISIC_0059826,nan,0
ISIC_0059824,benign,0
ISIC_0059821,nan,0
ISIC_0059818,benign,0
ISIC_0059816,malignant,1
ISIC_0059815,nan,0
ISIC_0059814,malignant,1
ISIC_0059813,benign,0
ISIC_0059812,benign,0
ISIC_0059811,nan,0
ISIC_0059810,malignant,1
ISIC_0059808,malignant,1
ISIC_0059807,benign,0
ISIC_0059806,nan,0
ISIC_0059805,benign,0
ISIC_0059804,malignant,1
ISIC_0059803,benign,0
ISIC_0059802,nan,0
ISIC_0059801,nan,0
ISIC_0059800,nan,0
ISIC_0059799,nan,0
ISIC_0059797,benign,0
ISIC_0059796,benign,0
ISIC_0059793,nan,0
ISIC_0059791,benign,0
ISIC_0059789,nan,0
ISIC_0059786,malignant,1
ISIC_0059785,malignant,1
ISIC_0059783,benign,0
ISIC_0059782,benign,0
ISIC_0059776,nan,0
ISIC_0059775,nan,0
ISIC_0059773,malignant,1
ISIC_0059772,benign,0
ISIC_0059771,nan,0
ISIC_0059770,malignant,1
ISIC_0059769,benign,0
ISIC_0059768,malignant,1
ISIC_0059766,malignant,1
ISIC_0059765,nan,0
ISIC_0059764,malignant,1
ISIC_0059762,benign,0
ISIC_0059761,benign,0
ISIC_0059760,nan,0
ISIC_0059759,nan,0
ISIC_0059758,nan,0
ISIC_0059756,benign,0
ISIC_0059755,nan,0
ISIC_0059753,benign,0
ISIC_0059752,nan,0
ISIC_0059751,benign,0
ISIC_0059750,malignant,1
ISIC_0059748,nan,0
ISIC_0059746,nan,0
ISIC_0059745,benign,0
ISIC_0059744,nan,0
ISIC_0059743,benign,0
ISIC_0059742,nan,0
ISIC_0059741,nan,0
ISIC_0059738,malignant,1
ISIC_0059737,benign,0
ISIC_0059733,malignant,1
ISIC_0059731,benign,0
ISIC_0059730,nan,0
ISIC_0059729,nan,0
ISIC_0059727,nan,0
ISIC_0059726,benign,0
ISIC_0059725,nan,0
ISIC_0059724,nan,0
ISIC_0059722,benign,0
ISIC_0059721,benign,0
ISIC_0059720,nan,0
ISIC_0059719,benign,0
ISIC_0059718,benign,0
ISIC_0059717,nan,0
ISIC_0059716,benign,0
ISIC_0059714,benign,0
ISIC_0059713,benign,0
ISIC_0059711,benign,0
ISIC_0059710,nan,0
ISIC_0059709,nan,0
ISIC_0059707,malignant,1
ISIC_0059706,nan,0
ISIC_0059705,benign,0
ISIC_0059704,benign,0
ISIC_0059703,malignant,1
ISIC_0059701,benign,0
ISIC_0059700,nan,0
ISIC_0059699,benign,0
ISIC_0059697,malignant,1
ISIC_0059696,benign,0
ISIC_0059695,nan,0
ISIC_0059694,benign,0
ISIC_0059693,nan,0
ISIC_0059692,nan,0
ISIC_0059691,benign,0
ISIC_0059690,nan,0
ISIC_0059689,nan,0
ISIC_0059688,nan,0
ISIC_0059687,nan,0
ISIC_0059686,malignant,1
ISIC_0059685,benign,0
ISIC_0059684,malignant,1
ISIC_0059682,nan,0
ISIC_0059681,benign,0
ISIC_0059680,nan,0
ISIC_0059679,benign,0
ISIC_0059678,nan,0
ISIC_0059674,benign,0
ISIC_0059673,nan,0
ISIC_0059671,malignant,1
ISIC_0059670,nan,0
ISIC_0059669,malignant,1
ISIC_0059668,malignant,1
ISIC_0059665,nan,0
ISIC_0059661,benign,0
ISIC_0059659,benign,0
ISIC_0059657,nan,0
ISIC_0059656,nan,0
ISIC_0059654,benign,0
ISIC_0059649,benign,0
ISIC_0059648,benign,0
ISIC_0059644,nan,0
ISIC_0059643,benign,0
ISIC_0059642,nan,0
ISIC_0059640,nan,0
ISIC_0059639,benign,0
ISIC_0059638,nan,0
ISIC_0059635,benign,0
ISIC_0059632,malignant,1
ISIC_0059631,malignant,1
ISIC_0059628,malignant,1
ISIC_0059627,nan,0
ISIC_0059626,benign,0
ISIC_0059625,benign,0
ISIC_0059623,nan,0
ISIC_0059621,benign,0
ISIC_0059620,nan,0
ISIC_0059619,benign,0
ISIC_0059617,nan,0
ISIC_0059616,nan,0
ISIC_0059614,benign,0
ISIC_0059613,nan,0
ISIC_0059611,malignant,1
ISIC_0059609,benign,0
ISIC_0059608,malignant,1
ISIC_0059606,benign,0
ISIC_0059605,malignant,1
ISIC_0059604,benign,0
ISIC_0059601,malignant,1
ISIC_0059600,nan,0
ISIC_0059599,nan,0
ISIC_0059598,nan,0
ISIC_0059597,malignant,1
ISIC_0059595,malignant,1
ISIC_0059593,malignant,1
ISIC_0059592,nan,0
ISIC_0059588,nan,0
ISIC_0059587,benign,0
ISIC_0059585,nan,0
ISIC_0059583,benign,0
ISIC_0059581,nan,0
ISIC_0059580,benign,0
ISIC_0059577,nan,0
ISIC_0059575,nan,0
ISIC_0059572,nan,0
ISIC_0059571,benign,0
ISIC_0059570,nan,0
ISIC_0059569,malignant,1
ISIC_0059567,benign,0
ISIC_0059565,benign,0
ISIC_0059564,nan,0
ISIC_0059563,nan,0
ISIC_0059562,nan,0
ISIC_0059561,nan,0
ISIC_0059559,nan,0
ISIC_0059558,benign,0
ISIC_0059554,malignant,1
ISIC_0059553,nan,0
ISIC_0059552,benign,0
ISIC_0059551,malignant,1
ISIC_0059548,nan,0
ISIC_0059547,malignant,1
ISIC_0059546,nan,0
ISIC_0059544,nan,0
ISIC_0059543,benign,0
ISIC_0059540,nan,0
ISIC_0059539,benign,0
ISIC_0059538,malignant,1
ISIC_0059536,benign,0
ISIC_0059535,nan,0
ISIC_0059533,benign,0
ISIC_0059532,malignant,1
ISIC_0059531,benign,0
ISIC_0059529,benign,0
ISIC_0059528,nan,0
ISIC_0059527,benign,0
ISIC_0059526,benign,0
ISIC_0059525,malignant,1
ISIC_0059524,nan,0
ISIC_0059522,benign,0
ISIC_0059519,benign,0
ISIC_0059517,nan,0
ISIC_0059516,nan,0
ISIC_0059513,malignant,1
ISIC_0059512,malignant,1
ISIC_0059510,benign,0
ISIC_0059509,nan,0
ISIC_0059506,malignant,1
ISIC_0059504,nan,0
ISIC_0059503,benign,0
ISIC_0059501,benign,0
ISIC_0059498,nan,0
ISIC_0059495,malignant,1
ISIC_0059494,nan,0
ISIC_0059493,malignant,1
ISIC_0059491,nan,0
ISIC_0059490,malignant,1
ISIC_0059488,malignant,1
ISIC_0059486,malignant,1
ISIC_0059485,benign,0
ISIC_0059484,nan,0
ISIC_0059481,malignant,1
ISIC_0059480,nan,0
ISIC_0059479,nan,0
ISIC_0059477,benign,0
ISIC_0059474,nan,0
ISIC_0059473,malignant,1
ISIC_0059470,benign,0
ISIC_0059469,benign,0
ISIC_0059468,benign,0
ISIC_0059467,benign,0
ISIC_0059465,benign,0
ISIC_0059463,nan,0
ISIC_0059462,nan,0
ISIC_0059460,nan,0
ISIC_0059457,benign,0
ISIC_0059455,nan,0
ISIC_0059454,benign,0
ISIC_0059453,nan,0
ISIC_0059451,nan,0
ISIC_0059450,malignant,1
ISIC_0059448,malignant,1
ISIC_0059447,nan,0
ISIC_0059444,malignant,1
ISIC_0059443,malignant,1
ISIC_0059442,nan,0
ISIC_0059441,benign,0
ISIC_0059440,malignant,1
ISIC_0059439,benign,0
ISIC_0059438,benign,0
ISIC_0059437,benign,0
ISIC_0059436,benign,0
ISIC_0059435,malignant,1
ISIC_0059434,benign,0
ISIC_0059433,malignant,1
ISIC_0059432,benign,0
ISIC_0059429,benign,0
ISIC_0059427,malignant,1
ISIC_0059426,nan,0
ISIC_0059424,malignant,1
ISIC_0059423,malignant,1
ISIC_0059421,malignant,1
ISIC_0059420,malignant,1
ISIC_0059419,benign,0
ISIC_0059418,benign,0
ISIC_0059416,benign,0
ISIC_0059412,malignant,1
ISIC_0059411,malignant,1
ISIC_0059408,nan,0
ISIC_0059407,benign,0
ISIC_0059405,nan,0
ISIC_0059404,benign,0
ISIC_0059403,nan,0
ISIC_0059402,nan,0
ISIC_0059400,nan,0
ISIC_0059399,benign,0
ISIC_0059397,nan,0
ISIC_0059396,nan,0
ISIC_0059395,nan,0
ISIC_0059394,nan,0
ISIC_0059393,nan,0
ISIC_0059392,benign,0
ISIC_0059390,benign,0
ISIC_0059388,nan,0
ISIC_0059387,malignant,1
ISIC_0059386,malignant,1
ISIC_0059385,benign,0
ISIC_0059384,benign,0
ISIC_0059383,nan,0
ISIC_0059382,malignant,1
ISIC_0059381,nan,0
ISIC_0059380,benign,0
ISIC_0059379,benign,0
ISIC_0059378,nan,0
ISIC_0059376,benign,0
ISIC_0059374,nan,0
ISIC_0059373,benign,0
ISIC_0059372,nan,0
ISIC_0059370,benign,0
ISIC_0059368,benign,0
ISIC_0059367,benign,0
ISIC_0059366,nan,0
ISIC_0059365,benign,0
ISIC_0059364,benign,0
ISIC_0059363,nan,0
ISIC_0059362,malignant,1
ISIC_0059361,malignant,1
ISIC_0059360,nan,0
ISIC_0059358,malignant,1
ISIC_0059357,benign,0
ISIC_0059354,benign,0
ISIC_0059353,malignant,1
ISIC_0059352,benign,0
ISIC_0059350,malignant,1
ISIC_0059349,malignant,1
ISIC_0059346,malignant,1
ISIC_0059343,malignant,1
ISIC_0059342,nan,0
ISIC_0059341,benign,0
ISIC_0059336,malignant,1
ISIC_0059334,nan,0
ISIC_0059333,nan,0
ISIC_0059330,malignant,1
ISIC_0059329,nan,0
ISIC_0059327,benign,0
ISIC_0059326,benign,0
ISIC_0059324,nan,0
ISIC_0059323,nan,0
ISIC_0059322,benign,0
ISIC_0059321,benign,0
ISIC_0059320,nan,0
ISIC_0059318,malignant,1
ISIC_0059317,nan,0
ISIC_0059314,malignant,1
ISIC_0059313,malignant,1
ISIC_0059312,benign,0
ISIC_0059308,benign,0
ISIC_0059307,nan,0
ISIC_0059306,nan,0
ISIC_0059303,benign,0
ISIC_0059301,malignant,1
ISIC_0059300,benign,0
ISIC_0059299,benign,0
ISIC_0059298,nan,0
ISIC_0059295,nan,0
ISIC_0059294,malignant,1
ISIC_0059292,benign,0
ISIC_0059291,malignant,1
ISIC_0059289,benign,0
ISIC_0059287,benign,0
ISIC_0059285,benign,0
ISIC_0059281,malignant,1
ISIC_0059278,benign,0
ISIC_0059277,nan,0
ISIC_0059276,benign,0
ISIC_0059275,nan,0
ISIC_0059274,benign,0
ISIC_0059273,malignant,1
ISIC_0059270,malignant,1
ISIC_0059268,nan,0
ISIC_0059267,benign,0
ISIC_0059266,benign,0
ISIC_0059265,nan,0
ISIC_0059264,malignant,1
ISIC_0059260,nan,0
ISIC_0059257,benign,0
ISIC_0059255,nan,0
ISIC_0059254,nan,0
ISIC_0059253,malignant,1
ISIC_0059252,benign,0
ISIC_0059250,nan,0
ISIC_0059248,malignant,1
ISIC_0059246,nan,0
ISIC_0059245,benign,0
ISIC_0059243,nan,0
ISIC_0059242,nan,0
ISIC_0059241,nan,0
ISIC_0059240,benign,0
ISIC_0059239,benign,0
ISIC_0059236,nan,0
ISIC_0059235,benign,0
ISIC_0059232,malignant,1
ISIC_0059231,nan,0
ISIC_0059230,benign,0
ISIC_0059229,malignant,1
ISIC_0059228,benign,0
ISIC_0059227,nan,0
ISIC_0059226,nan,0
ISIC_0059223,nan,0
ISIC_0059221,benign,0
ISIC_0059220,benign,0
ISIC_0059219,malignant,1
ISIC_0059218,malignant,1
ISIC_0059217,benign,0
ISIC_0059216,malignant,1
ISIC_0059214,benign,0
ISIC_0059213,nan,0
ISIC_0059212,nan,0
ISIC_0059211,nan,0
ISIC_0059210,nan,0
ISIC_0059209,malignant,1
ISIC_0059208,benign,0
ISIC_0059207,benign,0
ISIC_0059202,malignant,1
ISIC_0059201,nan,0
ISIC_0059200,nan,0
ISIC_0059199,nan,0
ISIC_0059198,nan,0
ISIC_0059193,benign,0
ISIC_0059192,nan,0
ISIC_0059191,nan,0
ISIC_0059187,benign,0
ISIC_0059186,nan,0
ISIC_0059183,benign,0
ISIC_0059182,nan,0
ISIC_0059181,malignant,1
ISIC_0059180,nan,0
ISIC_0059179,benign,0
ISIC_0059178,malignant,1
ISIC_0059171,malignant,1
ISIC_0059170,malignant,1
ISIC_0059167,benign,0
ISIC_0059166,benign,0
ISIC_0059165,malignant,1
ISIC_0059162,nan,0
ISIC_0059159,nan,0
ISIC_0059158,benign,0
ISIC_0059155,nan,0
ISIC_0059153,benign,0
ISIC_0059152,nan,0
ISIC_0059149,nan,0
ISIC_0059148,malignant,1
ISIC_0059147,malignant,1
ISIC_0059146,nan,0
ISIC_0059144,benign,0
ISIC_0059143,benign,0
ISIC_0059141,malignant,1
ISIC_0059140,malignant,1
ISIC_0059139,nan,0
ISIC_0059136,benign,0
ISIC_0059135,nan,0
ISIC_0059134,nan,0
ISIC_0059131,benign,0
ISIC_0059129,malignant,1
ISIC_0059128,nan,0
ISIC_0059124,nan,0
ISIC_0059122,benign,0
ISIC_0059121,nan,0
ISIC_0059118,nan,0
ISIC_0059116,nan,0
ISIC_0059115,nan,0
ISIC_0059114,benign,0
ISIC_0059113,nan,0
ISIC_0059112,benign,0
ISIC_0059111,nan,0
ISIC_0059110,nan,0
ISIC_0059109,nan,0
ISIC_0059108,nan,0
ISIC_0059107,benign,0
ISIC_0059106,nan,0
ISIC_0059105,nan,0
ISIC_0059104,malignant,1
ISIC_0059102,nan,0
ISIC_0059097,benign,0
ISIC_0059096,nan,0
ISIC_0059095,benign,0
ISIC_0059094,nan,0
ISIC_0059093,malignant,1
ISIC_0059092,malignant,1
ISIC_0059091,nan,0
ISIC_0059089,malignant,1
ISIC_0059088,nan,0
ISIC_0059087,nan,0
ISIC_0059082,malignant,1
ISIC_0059081,nan,0
ISIC_0059080,nan,0
ISIC_0059079,malignant,1
ISIC_0059077,malignant,1
ISIC_0059076,malignant,1
ISIC_0059075,nan,0
ISIC_0059074,malignant,1
ISIC_0059072,benign,0
ISIC_0059070,nan,0
ISIC_0059069,malignant,1
ISIC_0059068,benign,0
ISIC_0059067,benign,0
ISIC_0059066,malignant,1
ISIC_0059065,malignant,1
ISIC_0059064,nan,0
ISIC_0059063,nan,0
ISIC_0059062,benign,0
ISIC_0059058,nan,0
ISIC_0059057,nan,0
ISIC_0059055,nan,0
ISIC_0059053,nan,0
ISIC_0059052,malignant,1
ISIC_0059050,nan,0
ISIC_0059049,nan,0
ISIC_0059047,benign,0
ISIC_0059046,malignant,1
ISIC_0059045,benign,0
ISIC_0059044,benign,0
ISIC_0059041,benign,0
ISIC_0059039,benign,0
ISIC_0059037,malignant,1
ISIC_0059035,nan,0
ISIC_0059033,nan,0
ISIC_0059032,nan,0
ISIC_0059030,benign,0
ISIC_0059029,malignant,1
ISIC_0059028,nan,0
ISIC_0059027,malignant,1
ISIC_0059024,benign,0
ISIC_0059022,nan,0
ISIC_0059019,benign,0
ISIC_0059018,benign,0
ISIC_0059017,nan,0
ISIC_0059015,nan,0
ISIC_0059014,nan,0
ISIC_0059012,nan,0
ISIC_0059011,nan,0
ISIC_0059010,benign,0
ISIC_0059009,nan,0
ISIC_0059008,benign,0
ISIC_0059006,nan,0
ISIC_0059005,malignant,1
ISIC_0059002,nan,0
ISIC_0059001,benign,0
ISIC_0059000,benign,0
ISIC_0058999,malignant,1
ISIC_0058998,benign,0
ISIC_0058997,nan,0
ISIC_0058996,nan,0
ISIC_0058995,nan,0
ISIC_0058994,nan,0
ISIC_0058993,benign,0
ISIC_0058991,nan,0
ISIC_0058990,nan,0
ISIC_0058988,nan,0
ISIC_0058987,nan,0
ISIC_0058984,nan,0
ISIC_0058983,nan,0
ISIC_0058982,benign,0
ISIC_0058980,benign,0
ISIC_0058979,benign,0
ISIC_0058978,nan,0
ISIC_0058976,benign,0
ISIC_0058974,nan,0
ISIC_0058973,nan,0
ISIC_0058972,nan,0
ISIC_0058971,nan,0
ISIC_0058967,nan,0
ISIC_0058966,nan,0
