id,b_m,malignant,x_sym,y_sym,compact,ap_ratio,rms,coeff_1,coeff_2,coeff_3,mom1_1,mom2_1,mom3_1,mom4_1,mom1_2,mom2_2,mom3_2,mom4_2,mom1_3,mom2_3,mom3_3,mom4_3,pi_sym,pi_bor,pi_col
ISIC_2372468,benign,0,0.2277,0.255,0.6106,16.4425,34.601,0.215,0.215,0.216,160.281,34.438,137.374,72.902,160.434,34.551,137.398,75.692,160.543,34.644,136.77,70.594,-0.294591,0.515554,-0.010993
ISIC_2375394,benign,0,0.2199,0.3295,0.6592,19.3896,29.793,0.193,0.193,0.193,154.089,29.811,123.161,54.924,154.023,29.746,120.068,54.025,153.814,29.683,119.638,51.586,-1.270708,-0.126248,0.181392
ISIC_2376016,benign,0,0.1642,0.1965,0.6637,11.7642,23.029,0.147,0.148,0.148,155.732,22.928,127.66,63.376,155.81,23.018,127.624,62.12,155.867,23.06,130.785,57.41,-0.180985,-0.170567,0.053968
ISIC_2376758,benign,0,0.1263,0.1043,0.6542,40.7622,11.84,0.078,0.076,0.076,155.068,12.155,119.363,78.505,154.923,11.84,121.493,80.484,154.889,11.696,123.157,84.597,0.538563,-0.428744,0.127413
ISIC_2377039,benign,0,0.22,0.2757,0.6226,28.7485,27.134,0.169,0.174,0.174,157.635,26.613,118.411,63.503,158.304,27.471,117.497,62.102,158.357,27.572,115.142,57.786,-0.092679,-0.417355,0.053363
ISIC_2378211,benign,0,0.1638,0.1375,0.7146,17.1936,35.203,0.22,0.22,0.221,159.098,35.019,126.447,48.56,159.097,35.063,124.402,46.217,159.229,35.247,121.022,46.21,-0.565619,-0.001786,-0.87218
ISIC_2378428,benign,0,0.1617,0.1787,0.7995,7.4911,30.294,0.189,0.19,0.19,159.525,30.074,117.26,71.722,159.643,30.255,116.605,68.572,159.755,30.367,112.449,70.182,-0.111025,-0.365125,-0.255904
ISIC_2379024,benign,0,0.1359,0.1183,0.702,31.6052,35.61,0.221,0.221,0.221,160.912,35.558,129.497,82.127,160.975,35.566,132.181,81.099,161.042,35.606,133.973,80.949,0.002751,-0.457461,-0.088188
ISIC_2379379,benign,0,0.1556,0.1313,0.7133,28.1195,38.043,0.232,0.232,0.232,164.021,38.03,119.874,73.044,164.044,38.047,118.717,74.695,164.056,38.033,119.531,77.553,0.826108,-1.001498,0.242186
ISIC_2379908,benign,0,0.1486,0.2712,0.6023,13.262,31.341,0.2,0.201,0.202,155.172,31.016,150.842,57.283,155.344,31.231,151.094,57.626,155.496,31.482,155.108,59.865,0.022261,-0.177679,-0.614786
ISIC_2380341,benign,0,0.3318,0.1794,0.7037,17.8409,28.987,0.18,0.18,0.181,160.155,28.893,122.074,61.044,160.133,28.88,122.299,63.277,160.165,28.975,122.888,57.57,0.427718,-0.349138,-0.786145
ISIC_2383335,benign,0,0.296,0.1595,0.5843,27.082,25.486,0.156,0.155,0.155,163.77,25.604,129.292,83.783,163.976,25.354,139.282,73.368,164.456,25.54,136.021,75.559,0.460679,0.675509,-0.412847
ISIC_2384274,benign,0,0.1184,0.121,0.7269,20.7918,36.259,0.228,0.228,0.229,158.341,36.127,115.156,78.721,158.438,36.199,114.633,78.374,158.549,36.298,111.185,81.395,-1.102407,-0.645369,-0.493329
ISIC_2386961,benign,0,0.0808,0.2014,0.6656,50.0351,8.549,0.06,0.06,0.061,140.773,8.442,127.358,55.637,140.691,8.493,131.777,54.903,140.625,8.555,129.905,58.087,-0.60523,-0.181406,-0.015524
ISIC_2391053,benign,0,0.0951,0.1892,0.6949,10.6184,33.644,0.216,0.217,0.218,154.439,33.374,98.728,65.522,154.529,33.458,98.269,63.278,154.688,33.667,100.486,66.579,-0.711209,-0.086905,-0.242652
ISIC_2394181,benign,0,0.3168,0.3037,0.6104,20.1605,34.623,0.215,0.212,0.216,160.292,34.453,117.485,58.441,159.824,33.917,117.287,59.929,160.12,34.533,115.577,58.605,-0.672513,0.342952,0.214281
ISIC_2394780,benign,0,0.3157,0.1386,0.6601,39.2814,23.388,0.15,0.149,0.148,157.004,23.478,125.279,62.363,157.025,23.377,124.289,62.592,156.969,23.194,118.619,66.051,0.255678,0.39007,0.205942
ISIC_2395624,benign,0,0.2831,0.1977,0.6451,20.6948,22.004,0.144,0.144,0.142,153.85,22.141,124.217,60.299,153.833,22.084,120.553,59.739,153.858,21.888,121.471,58.533,0.295098,-0.388873,0.046151
ISIC_2396791,benign,0,0.4001,0.1902,0.6039,29.3562,13.377,0.088,0.087,0.087,153.81,13.479,137.592,83.185,153.715,13.405,136.861,79.408,153.544,13.289,140.013,83.422,0.569797,-0.042287,0.339259
ISIC_2398511,benign,0,0.1431,0.2034,0.5689,43.0429,17.247,0.107,0.106,0.105,163.34,17.516,105.242,67.835,163.209,17.318,106.324,68.005,163.145,17.174,106.941,67.557,-0.450404,0.388476,0.442814
ISIC_2399613,benign,0,0.254,0.2391,0.6392,15.4805,35.941,0.226,0.226,0.227,158.308,35.769,128.506,55.678,158.355,35.857,130.094,54.528,158.41,35.981,130.334,52.705,-0.23181,0.268156,-1.15377
ISIC_2400177,benign,0,0.1888,0.3144,0.5826,19.4568,15.984,0.106,0.105,0.104,152.758,16.237,130.357,79.086,152.684,16.051,130.565,76.309,152.605,15.868,129.892,79.566,-0.427395,0.098095,0.067155
ISIC_2406492,malignant,1,0.1116,0.1321,0.7851,39.628,29.786,0.191,0.191,0.19,155.264,29.66,120.148,47.533,155.346,29.692,120.845,51.331,155.31,29.58,118.475,45.029,-0.600968,0.287047,0.914059
ISIC_2410240,benign,0,0.1065,0.0804,0.6372,72.5078,24.067,0.175,0.174,0.174,137.601,24.082,131.154,47.814,137.826,24.004,128.629,44.21,138.086,24.04,130.952,47.314,-0.846807,-0.639041,-0.197227
ISIC_2410736,benign,0,0.1021,0.1474,0.7438,41.7382,28.041,0.182,0.182,0.181,154.344,28.153,115.577,45.264,154.39,28.132,110.255,44.811,154.238,27.944,108.495,41.217,0.10266,-0.726151,0.487484
ISIC_2412113,malignant,1,0.2541,0.1823,0.6516,35.6696,22.647,0.156,0.156,0.157,144.328,22.568,136.664,53.814,144.345,22.552,136.366,53.22,144.334,22.72,134.899,53.662,-0.268918,0.757548,0.227902
ISIC_2412888,benign,0,0.234,0.1409,0.7315,31.177,22.328,0.141,0.14,0.14,158.736,22.413,108.866,59.348,158.671,22.283,111.469,62.249,158.667,22.243,113.177,60.073,-0.161575,-1.051686,-0.706354
ISIC_2415803,benign,0,0.2491,0.3144,0.4643,16.3854,46.169,0.277,0.279,0.28,165.433,45.804,133.183,59.469,165.693,46.178,135.814,55.253,165.721,46.32,139.507,57.066,-0.254384,-0.705925,-0.757494
ISIC_2418276,benign,0,0.2281,0.1671,0.7162,16.9698,24.341,0.179,0.177,0.177,136.572,24.381,108.428,52.12,136.865,24.271,105.936,52.326,137.195,24.337,110.15,52.179,0.748144,-0.129022,-0.507868
ISIC_2421696,benign,0,0.1179,0.104,0.7899,16.8154,23.831,0.153,0.153,0.154,155.144,23.695,124.907,69.225,155.242,23.749,124.919,68.361,155.326,23.868,126.76,66.064,-0.952326,-1.2671,-0.40725
ISIC_2424673,benign,0,0.1806,0.2502,0.6195,18.4388,29.522,0.188,0.188,0.189,156.551,29.389,109.014,35.303,156.615,29.459,109.325,34.979,156.74,29.629,107.627,33.342,-1.378387,-0.428182,-0.839768
ISIC_2426937,benign,0,0.0709,0.109,0.7564,17.3468,34.622,0.215,0.216,0.216,160.361,34.471,112.895,47.179,160.464,34.623,110.941,45.062,160.555,34.69,110.917,43.389,-0.776632,-1.267472,-0.782901
ISIC_2430137,benign,0,0.348,0.2789,0.433,24.7132,15.662,0.098,0.103,0.108,147.401,14.448,130.456,76.296,147.12,15.182,128.833,79.324,146.775,15.847,128.891,76.218,-1.113837,-0.598329,-0.11667
ISIC_2430937,benign,0,0.1408,0.1386,0.7096,38.1232,15.065,0.1,0.1,0.1,150.256,15.096,116.937,65.562,150.219,15.04,118.323,68.882,150.18,15.067,114.214,68.035,0.244752,-0.107298,0.427724
ISIC_2431690,benign,0,0.1218,0.0796,0.8715,7.4786,27.201,0.214,0.213,0.212,127.115,27.264,105.439,57.45,127.579,27.203,108.239,60.997,128.024,27.172,105.678,58.29,-0.003089,0.486687,-0.551479
ISIC_2432848,benign,0,0.3805,0.3228,0.5189,15.007,14.975,0.11,0.108,0.105,140.908,15.56,142.445,67.314,141.085,15.298,141.124,66.691,141.178,14.865,138.989,67.965,1.016169,0.463064,0.656443
ISIC_2433965,malignant,1,0.1143,0.1941,0.7706,22.498,24.67,0.182,0.182,0.181,136.182,24.77,122.31,59.215,136.438,24.787,122.098,60.122,136.725,24.681,120.829,60.928,-1.110592,0.102545,0.122277
ISIC_2436560,benign,0,0.7296,0.6609,0.1921,2.4669,25.657,0.195,0.195,0.195,131.681,25.629,132.074,46.077,131.793,25.661,131.303,45.281,131.913,25.724,128.757,46.805,0.144058,0.389773,-0.302385
ISIC_2438917,benign,0,0.0737,0.1175,0.7827,19.8729,34.575,0.216,0.216,0.217,159.257,34.429,127.57,78.145,159.266,34.442,127.076,80.039,159.385,34.597,119.241,77.448,-0.540207,-0.05779,-0.358852
ISIC_2440407,benign,0,0.2113,0.1254,0.721,18.7684,37.053,0.229,0.229,0.23,161.402,36.992,112.921,52.589,161.434,36.997,111.756,54.421,161.536,37.082,112.982,53.49,-0.425359,-1.416323,-0.508477
ISIC_2445475,benign,0,0.1012,0.1638,0.7138,18.1529,41.801,0.255,0.255,0.256,163.507,41.647,102.301,64.337,163.572,41.74,101.884,63.898,163.656,41.827,108.866,65.314,0.148301,0.263499,-0.493241
ISIC_2445765,benign,0,0.1544,0.2836,0.5727,31.9385,18.459,0.123,0.126,0.126,148.308,18.265,128.675,60.256,148.673,18.768,123.193,58.283,148.833,18.702,120.521,52.891,0.274161,-0.101179,0.288275
ISIC_2447578,malignant,1,0.9589,0.3866,0.1469,2.5532,25.08,0.183,0.18,0.183,136.072,24.908,119.598,59.15,136.362,24.505,121.396,58.508,136.13,24.95,122.361,62.168,1.181965,0.553239,0.294492
ISIC_2449919,benign,0,0.1394,0.1625,0.7113,25.972,38.782,0.241,0.242,0.243,159.419,38.415,107.606,56.128,159.586,38.653,108.247,57.902,159.742,38.889,109.768,61.896,-0.256986,-0.618002,-0.550858
ISIC_2454898,benign,0,0.1599,0.1283,0.7692,19.4816,26.918,0.174,0.175,0.175,154.035,26.821,112.096,64.053,154.152,26.912,112.139,62.617,154.219,26.945,109.358,62.883,-1.272725,-1.590869,-1.081745
ISIC_2456538,benign,0,0.2494,0.3393,0.5827,8.2648,29.044,0.221,0.219,0.22,132.051,29.134,119.597,70.175,132.181,29.007,118.464,67.023,132.29,29.053,121.324,70.514,-0.275403,-0.714384,0.034842
ISIC_2457024,benign,0,0.0815,0.1151,0.7009,39.2035,15.838,0.105,0.104,0.103,152.921,15.998,135.412,72.036,152.872,15.937,136.658,72.303,152.761,15.794,140.326,78.881,-0.538244,0.742015,0.313867
ISIC_2457132,benign,0,0.3577,0.2378,0.5329,20.8483,36.469,0.242,0.243,0.243,149.823,36.329,102.475,61.208,149.972,36.379,101.307,60.523,150.206,36.5,102.452,59.949,0.568575,0.118387,-0.790061
ISIC_2457859,benign,0,0.2384,0.3125,0.5506,16.2552,29.504,0.191,0.191,0.192,154.133,29.441,116.147,50.329,154.201,29.472,114.02,51.225,154.243,29.551,112.467,47.992,0.276043,0.034055,-0.020832
ISIC_2458253,benign,0,0.2354,0.2137,0.5883,36.8045,30.459,0.213,0.211,0.212,143.139,30.498,114.989,44.158,143.036,30.244,115.409,43.035,143.154,30.392,111.796,40.514,0.817187,0.213927,0.792135
ISIC_2458609,benign,0,0.1634,0.3615,0.5818,33.4144,30.263,0.193,0.19,0.191,157.738,30.444,124.63,65.396,157.845,30.02,114.648,60.035,158.25,30.156,120.225,67.924,-0.70877,-0.211357,0.369618
ISIC_2461360,benign,0,0.1328,0.2531,0.5703,36.3335,14.135,0.096,0.096,0.095,148.162,14.173,118.503,67.872,148.087,14.169,121.225,66.977,148.022,14.135,124.401,68.233,1.145409,0.747181,-0.006138
ISIC_2463014,benign,0,0.1908,0.1435,0.7798,21.0423,31.8,0.215,0.215,0.215,147.824,31.82,127.119,67.035,148.027,31.824,127.327,68.895,148.212,31.82,125.851,66.45,-0.356222,-1.390602,-0.847617
ISIC_2465895,benign,0,0.0816,0.087,0.7045,29.2845,22.856,0.147,0.147,0.148,154.615,22.704,132.283,63.355,154.693,22.814,135.448,63.135,154.724,22.859,135.306,63.812,-0.713233,-0.487137,-0.821668
ISIC_2466892,benign,0,0.9161,0.2452,0.4479,2.1402,18.922,0.132,0.132,0.133,142.71,18.908,154.067,58.536,142.814,18.899,155.816,59.758,142.929,19.044,151.581,56.029,-1.257342,-1.08799,0.013214
ISIC_2467623,benign,0,0.1445,0.2199,0.625,29.2867,26.99,0.209,0.212,0.21,131.145,27.379,145.376,61.185,130.799,27.73,146.243,60.502,131.007,27.51,145.288,59.281,-1.01468,0.013059,-0.336774
ISIC_2468509,benign,0,0.0913,0.0968,0.7514,33.9746,15.734,0.104,0.103,0.103,153.113,15.892,109.423,72.624,153.01,15.821,113.199,72.08,152.842,15.683,109.678,66.636,-0.328038,-0.02934,0.996351
ISIC_2470790,benign,0,0.13,0.1835,0.7784,23.2423,29.465,0.183,0.183,0.184,159.96,29.23,126.749,66.546,160.094,29.358,128.365,68.013,160.214,29.522,129.58,69.761,-0.324005,0.08918,0.481039
ISIC_2470795,benign,0,0.217,0.405,0.5104,19.1496,37.991,0.234,0.234,0.234,162.171,37.887,116.763,65.12,162.234,37.948,116.383,62.18,162.309,38.002,119.331,66.591,-0.493359,-1.236337,-0.232574
ISIC_2476624,benign,0,0.1478,0.1197,0.6649,35.9731,12.294,0.08,0.08,0.079,154.798,12.429,99.816,67.917,154.702,12.303,98.071,62.9,154.655,12.237,94.238,59.613,-0.362807,-0.20901,-1.344819
ISIC_2479134,benign,0,0.1516,0.1367,0.7044,39.0931,11.292,0.075,0.075,0.074,151.833,11.385,142.176,80.232,151.743,11.335,140.176,77.316,151.767,11.274,134.184,77.759,-1.035855,-0.259863,-0.75073
ISIC_2479512,benign,0,0.147,0.1945,0.7131,25.4626,32.841,0.202,0.202,0.203,161.638,32.641,110.841,77.962,161.646,32.667,110.152,79.318,161.729,32.841,110.639,87.966,-1.361999,-0.542419,-0.038146
ISIC_2481044,malignant,1,0.4839,0.5689,0.2989,26.1494,12.917,0.086,0.087,0.087,148.667,12.782,147.219,72.48,148.508,12.864,146.524,72.08,148.377,12.918,145.304,73.869,-1.869261,-1.239551,-0.20396
ISIC_2482061,benign,0,0.1975,0.1578,0.59,37.7274,12.823,0.086,0.087,0.088,147.049,12.679,131.838,66.751,146.943,12.791,130.704,64.797,146.781,12.965,128.499,70.428,-0.111226,-0.393541,-0.177219
ISIC_2482653,benign,0,0.0695,0.1101,0.7121,59.9422,21.075,0.14,0.139,0.139,151.528,21.189,104.92,51.662,151.52,21.1,103.989,50.851,151.544,20.998,102.638,51.01,-0.639956,-0.426701,-1.269704
ISIC_2483825,benign,0,0.1317,0.1309,0.6663,27.9777,17.883,0.124,0.123,0.124,144.295,17.848,109.232,53.206,144.284,17.793,112.103,55.909,144.29,17.908,112.459,51.524,-0.030577,0.701724,0.903853
ISIC_2486088,benign,0,0.1702,0.1516,0.6916,17.6586,22.262,0.142,0.142,0.143,155.651,22.099,126.911,54.77,155.766,22.195,121.657,50.49,155.873,22.365,122.377,53.601,0.801309,-0.294819,-0.447685
ISIC_2487188,benign,0,0.1664,0.1364,0.7362,18.519,25.921,0.162,0.162,0.163,158.82,25.683,120.961,62.158,158.949,25.823,119.385,58.107,159.077,25.976,123.443,58.745,0.085936,-0.524761,-0.268205
ISIC_2489146,benign,0,0.2051,0.2088,0.651,29.8582,30.754,0.2,0.199,0.197,154.866,30.954,129.018,58.988,154.832,30.748,127.772,58.151,154.896,30.585,128.885,59.727,-0.92351,-0.171926,-0.410931
ISIC_2489504,benign,0,0.2061,0.2143,0.5749,19.2374,36.068,0.221,0.221,0.222,162.589,35.884,138.638,63.677,162.679,36.028,138.051,64.907,162.735,36.116,137.997,64.627,-0.076585,-0.788845,-1.118135
ISIC_2490481,benign,0,0.1277,0.1824,0.7798,12.5673,25.311,0.162,0.162,0.163,155.735,25.243,138.785,57.609,155.824,25.297,138.738,55.091,155.969,25.372,141.042,59.442,-1.037339,-0.611778,-0.579294
ISIC_2494956,benign,0,0.3927,0.3795,0.67,7.7962,37.468,0.232,0.233,0.233,160.876,37.281,113.188,60.592,161.005,37.449,114.161,61.275,161.081,37.56,112.561,59.71,-0.77785,-0.457405,-0.72934
ISIC_2498064,benign,0,0.1689,0.2488,0.6923,17.3551,34.589,0.215,0.216,0.216,159.923,34.427,104.766,44.421,159.998,34.494,106.795,41.416,160.13,34.645,103.986,44.439,-0.618349,-1.189685,-0.597042
ISIC_2498215,benign,0,0.154,0.1055,0.5565,19.443,31.225,0.193,0.194,0.195,160.398,30.962,151.84,58.787,160.499,31.072,153.846,56.799,160.618,31.311,156.022,58.716,0.652295,0.218557,-0.709326
ISIC_2500254,benign,0,0.1627,0.2886,0.5956,16.7802,31.082,0.195,0.195,0.195,159.292,31.019,133.117,74.16,159.298,31.075,135.139,74.945,159.359,31.075,139.001,72.717,0.580884,0.522304,-0.092057
ISIC_2502558,benign,0,0.1971,0.1624,0.7511,13.6671,21.704,0.139,0.139,0.139,155.826,21.67,115.576,56.119,155.925,21.707,118.287,58.365,156.053,21.679,118.494,53.861,-0.327421,-0.080503,-0.185193
ISIC_2506200,benign,0,0.1889,0.1762,0.7247,15.1488,27.884,0.183,0.183,0.183,152.186,27.874,116.748,60.223,152.173,27.846,117.473,58.268,152.22,27.886,117.669,60.529,-0.302494,-0.306465,0.230186
ISIC_2507845,benign,0,0.0818,0.0855,0.8459,22.4696,15.864,0.099,0.102,0.101,156.068,15.49,119.503,70.752,156.617,15.897,117.389,68.002,157.307,15.949,126.146,73.779,-1.682226,-0.890159,-0.493374
ISIC_2508901,benign,0,0.2648,0.5673,0.4171,15.6677,36.402,0.226,0.226,0.227,160.248,36.206,117.412,46.215,160.311,36.306,121.007,42.738,160.474,36.482,119.544,43.576,0.621473,-0.640946,-0.600187
ISIC_2509304,benign,0,0.0961,0.1149,0.6645,31.914,6.744,0.045,0.045,0.044,151.662,6.894,126.675,83.959,151.59,6.747,124.854,81.167,151.562,6.689,126.215,84.361,-0.349388,-0.053129,-0.117307
ISIC_2513018,malignant,1,0.415,0.5208,0.3352,25.1801,30.985,0.231,0.228,0.226,135.946,31.406,122.104,52.4,136.35,31.129,125.743,51.003,136.628,30.922,124.238,56.29,1.042302,0.267054,0.607734
ISIC_2513481,benign,0,0.0706,0.082,0.6894,40.5304,24.876,0.17,0.169,0.169,146.771,24.97,108.023,43.493,146.962,24.819,105.527,42.264,147.132,24.852,107.087,41.915,0.287835,-0.226903,-0.707991
ISIC_2513933,benign,0,0.2412,0.2307,0.652,19.7145,17.942,0.111,0.116,0.122,156.127,17.363,121.511,63.743,155.572,18.015,121.545,63.383,155.061,18.926,124.596,61.649,0.102158,-0.077911,-0.324896
ISIC_2514994,benign,0,0.0907,0.1588,0.7235,22.8153,8.354,0.059,0.058,0.059,142.037,8.32,122.292,69.963,142.08,8.299,123.217,68.894,141.98,8.335,123.977,68.18,-0.662836,-0.638955,0.056278
ISIC_2517072,benign,0,0.2654,0.2465,0.6757,19.4141,28.697,0.185,0.184,0.184,155.646,28.773,124.336,65.611,155.725,28.701,125.219,67.074,155.84,28.677,122.153,69.57,0.631468,0.102981,0.176895
ISIC_2518672,benign,0,0.3085,0.2654,0.5279,35.7401,14.278,0.098,0.099,0.099,144.52,14.181,133.032,75.307,144.49,14.369,131.038,75.322,144.68,14.36,126.315,79.316,0.301377,0.148431,0.325345
ISIC_2518896,benign,0,0.3596,0.1608,0.6161,13.0267,35.425,0.222,0.221,0.222,159.927,35.441,126.883,42.542,159.934,35.407,125.807,43.635,159.995,35.45,133.059,40.87,-0.296071,-0.900143,-0.636084
ISIC_2519121,benign,0,0.1171,0.1138,0.7274,28.9937,36.88,0.232,0.232,0.233,157.974,36.705,100.736,51.411,158.117,36.758,106.62,55.573,158.292,36.929,106.016,50.001,0.058969,-0.358821,-0.413872
ISIC_2520840,benign,0,0.2262,0.1553,0.6832,23.6662,11.03,0.07,0.07,0.07,157.803,11.018,130.963,73.932,157.783,10.988,132.01,73.26,157.734,11.011,133.327,78.842,-0.055352,-0.309332,-0.887481
ISIC_2521424,benign,0,0.22,0.1735,0.712,20.7338,34.431,0.218,0.218,0.219,157.48,34.259,116.999,43.01,157.598,34.338,115.86,45.041,157.698,34.492,116.598,44.499,-0.23506,-0.262637,-0.640685
ISIC_2523776,benign,0,0.159,0.1011,0.6683,20.6009,33.642,0.207,0.207,0.208,161.775,33.46,139.339,58.352,161.855,33.571,138.77,56.297,161.915,33.688,140.887,58.617,-0.345017,-0.398279,-0.056549
ISIC_2524005,benign,0,0.239,0.2737,0.5966,35.6036,20.736,0.131,0.134,0.134,155.359,20.275,120.773,65.118,155.69,20.876,128.62,66.299,155.748,20.944,144.623,63.206,-0.199994,-0.518158,-0.404452
ISIC_2526170,benign,0,0.279,0.2186,0.5964,25.594,44.327,0.265,0.266,0.264,167.899,44.516,117.458,45.27,168.035,44.629,123.223,45.612,167.934,44.352,131.228,43.496,0.454775,0.687069,0.071038
ISIC_2528656,benign,0,0.1774,0.1659,0.6286,34.9206,17.494,0.114,0.114,0.113,154.311,17.596,126.83,66.093,154.251,17.518,127.483,66.014,154.208,17.482,123.652,64.76,-0.476641,0.337525,0.478398
ISIC_2532039,benign,0,0.0912,0.1375,0.8151,14.3717,28.086,0.178,0.178,0.179,156.924,27.939,162.335,69.383,157.029,28.005,164.198,71.419,157.131,28.102,165.007,68.975,-1.023017,-1.32781,-0.468176
ISIC_2532544,benign,0,0.1414,0.1115,0.7517,12.4229,22.835,0.146,0.147,0.148,154.263,22.554,121.397,66.871,154.329,22.724,117.507,68.984,154.396,22.902,119.192,66.524,-0.4557,-0.844633,-0.335387
ISIC_2535382,benign,0,0.1224,0.1641,0.7617,20.81,39.51,0.243,0.243,0.244,162.003,39.404,101.941,65.63,162.037,39.42,106.135,62.018,162.106,39.521,103.141,63.179,-0.778424,-1.710327,-0.333604
ISIC_2535541,malignant,1,0.3853,0.1456,0.5505,29.1566,26.692,0.201,0.199,0.195,135.561,27.217,126.407,57.104,135.829,26.997,128.281,57.372,136.274,26.641,122.606,58.536,0.674022,0.356035,-0.026216
ISIC_2536779,benign,0,0.2231,0.158,0.7194,15.912,34.509,0.212,0.212,0.213,162.329,34.37,123.529,74.297,162.389,34.433,122.667,74.811,162.46,34.543,121.266,80.008,-0.705422,-0.86556,-0.793235
ISIC_2545299,benign,0,0.0805,0.0643,0.7562,55.1759,11.497,0.076,0.075,0.075,153.855,11.644,120.196,87.859,153.788,11.469,119.926,84.486,153.796,11.479,121.661,82.391,-0.0344,0.587408,0.480059
ISIC_2546644,benign,0,0.1622,0.3442,0.7217,17.3372,36.759,0.231,0.231,0.231,158.795,36.711,119.758,54.979,158.846,36.754,120.818,53.602,158.896,36.778,117.956,57.235,-0.209222,-0.543562,-0.046984
ISIC_2547431,benign,0,0.0985,0.3238,0.7771,15.4581,35.144,0.217,0.217,0.217,161.609,35.007,142.945,70.235,161.644,35.063,140.597,70.033,161.734,35.172,139.803,73.654,-0.504865,-1.369488,-0.231246
ISIC_2554114,benign,0,0.1701,0.1103,0.7095,70.3098,16.526,0.109,0.108,0.108,152.576,16.666,134.951,77.525,152.478,16.433,133.266,76.546,152.302,16.452,134.525,78.934,0.325095,0.940731,0.847302
ISIC_2555494,benign,0,0.2551,0.3023,0.6676,23.8957,23.444,0.146,0.147,0.15,157.314,23.023,116.329,66.826,157.389,23.193,116.056,65.346,157.604,23.564,112.755,70.318,0.261859,0.19453,-0.287869
ISIC_2558816,benign,0,0.2058,0.1762,0.6572,50.0253,41.459,0.255,0.255,0.254,162.821,41.566,134.761,58.205,162.851,41.532,134.089,57.006,162.889,41.405,132.411,58.044,-0.333258,0.738571,-0.094026
ISIC_2559074,benign,0,0.1483,0.1433,0.7592,15.2999,11.488,0.075,0.075,0.074,153.73,11.489,110.307,79.738,153.822,11.495,109.563,82.008,153.861,11.427,107.559,84.757,0.127281,-0.083118,-0.13764
ISIC_2560463,benign,0,0.2166,0.2188,0.739,14.4449,32.497,0.21,0.21,0.21,154.635,32.446,106.256,49.627,154.701,32.497,108.354,46.368,154.73,32.524,107.137,47.01,-0.126909,-0.743511,0.349366
ISIC_2562668,benign,0,0.93,0.925,0.201,15.4749,14.518,0.097,0.096,0.096,150.342,14.535,109.712,53.514,150.539,14.5,105.048,56.375,150.729,14.535,110.301,58.674,0.172278,0.411564,0.055831
ISIC_2563374,benign,0,0.1257,0.1501,0.7425,26.0101,32.465,0.209,0.209,0.209,155.342,32.428,137.615,50.033,155.364,32.46,139.63,49.021,155.391,32.487,142.14,50.477,-0.420213,-1.496145,-0.251653
ISIC_2563568,benign,0,0.1336,0.1286,0.4428,64.3676,22.525,0.163,0.162,0.161,139.208,22.758,130.575,62.689,139.533,22.655,127.9,63.9,139.792,22.504,129.09,65.148,-0.729567,-0.269846,0.155164
ISIC_2563948,malignant,1,0.1824,0.1884,0.449,4.6188,32.874,0.265,0.264,0.262,125.018,33.077,123.264,57.779,125.079,32.986,125.263,58.281,125.156,32.853,122.385,59.395,1.230424,-0.241666,0.387657
ISIC_2565154,benign,0,0.107,0.1096,0.8537,14.2842,33.432,0.208,0.208,0.209,159.54,33.202,110.564,36.801,159.538,33.223,113.608,38.833,159.341,33.275,114.708,39.413,-1.359112,-1.03287,-0.782555
ISIC_2565206,malignant,1,0.2697,0.3309,0.5771,13.1927,12.365,0.1,0.1,0.099,124.527,12.41,111.903,55.76,124.632,12.427,114.525,54.854,124.749,12.403,116.9,54.077,0.987674,0.409684,0.60555
