id,b_m,malignant,x_sym,y_sym,compact,ap_ratio,rms,coeff_1,coeff_2,coeff_3,mom1_1,mom2_1,mom3_1,mom4_1,mom1_2,mom2_2,mom3_2,mom4_2,mom1_3,mom2_3,mom3_3,mom4_3,pi_sym,pi_bor,pi_col
ISIC_1444154,benign,0,0.2151,0.4445,0.687,13.6145,33.14,0.217,0.217,0.218,152.309,32.998,127.701,52.614,152.449,33.144,128.278,50.264,152.515,33.201,126.343,52.447,-0.138779411353722,0.7803419968067097,0.1204668983142821
ISIC_1445277,benign,0,0.1818,0.2971,0.6825,25.0133,30.059,0.185,0.185,0.186,161.935,29.964,135.953,59.547,162.017,30.033,136.022,60.947,162.07,30.098,136.795,61.542,-0.7497006526935824,-0.3929112702465661,-0.6346021187054769
ISIC_1450548,benign,0,0.0856,0.1506,0.7913,26.4023,39.476,0.245,0.246,0.246,160.314,39.299,105.965,52.669,160.436,39.441,107.723,54.835,160.556,39.546,107.185,51.944,0.680013214488289,-0.3540998053602018,-0.0905296917608538
ISIC_1452314,benign,0,0.0449,0.0878,0.8232,30.5369,51.825,0.317,0.317,0.318,162.971,51.734,86.135,49.206,162.935,51.719,87.923,49.641,163.022,51.811,89.109,51.829,-0.7275836379863353,-0.7055011703055523,-0.5081299535202439
ISIC_1452549,benign,0,0.0888,0.1879,0.72,27.3761,42.657,0.261,0.261,0.261,163.505,42.637,118.145,64.695,163.546,42.686,118.519,64.809,163.56,42.694,117.844,68.413,-0.5059461175130787,-0.4417711472397988,-1.1071407467831609
ISIC_1453146,benign,0,0.3417,0.535,0.594,10.3291,32.61,0.233,0.235,0.234,139.827,32.587,115.538,51.573,140.283,32.901,115.321,48.623,140.753,32.866,117.822,50.699,0.1385311313999239,-0.1574197318084879,0.1516889280325579
ISIC_1453671,benign,0,0.1842,0.3323,0.7144,16.5397,33.806,0.211,0.211,0.212,159.462,33.686,123.22,90.628,159.514,33.709,124.115,87.548,159.598,33.804,123.139,88.749,-1.6088662007838894,-0.83166078255243,-0.9118813671244655
ISIC_1453899,benign,0,0.1656,0.1877,0.7279,22.4233,21.286,0.154,0.155,0.153,139.325,21.453,104.548,68.514,139.07,21.619,101.064,69.281,139.291,21.364,105.893,68.648,-0.0959352452979448,-0.4512169701731859,0.1930284996875353
ISIC_1457687,benign,0,0.1684,0.1743,0.5736,29.3102,27.232,0.173,0.176,0.176,155.045,26.841,132.933,56.738,155.276,27.262,133.023,57.064,155.477,27.37,133.211,64.246,-0.8860551570327019,0.8067116931297591,-1.215898074058027
ISIC_1460249,benign,0,0.1373,0.1097,0.6514,23.9822,28.462,0.213,0.212,0.212,133.829,28.497,121.226,65.393,134.155,28.46,119.982,60.553,134.526,28.476,124.053,59.632,0.3592648931338296,-0.4924957246551781,-1.095327760464912
ISIC_1460932,malignant,1,0.1025,0.1441,0.6949,17.1875,35.343,0.215,0.214,0.214,165.12,35.498,113.331,76.085,165.077,35.376,114.179,73.308,165.109,35.31,112.975,74.453,-0.1803486539186009,-0.2418629838383828,0.444017152922251
ISIC_1461068,benign,0,0.1788,0.1132,0.7089,14.9508,30.313,0.19,0.19,0.19,159.859,30.31,130.297,63.878,159.886,30.342,130.476,63.27,159.935,30.322,131.53,65.211,-0.2294329984874032,0.0963760045041188,-0.4915357533363634
ISIC_1461507,benign,0,0.1277,0.1834,0.6358,33.4091,15.46,0.098,0.102,0.103,150.005,14.684,124.839,80.021,150.389,15.313,115.195,75.773,150.891,15.563,112.045,67.614,-0.6187395613614789,-0.418477750212653,0.1969577174972399
ISIC_1470245,benign,0,0.1474,0.1095,0.6966,37.9362,25.532,0.173,0.174,0.174,146.648,25.443,105.59,55.443,146.69,25.491,106.25,56.884,146.607,25.482,106.593,56.136,0.436557226402868,0.4649689062309556,-0.6545960853259504
ISIC_1470250,benign,0,0.1836,0.2113,0.6873,31.6731,25.717,0.171,0.172,0.17,149.926,25.711,123.758,48.514,150.085,25.782,121.001,47.561,150.28,25.616,119.082,44.646,-0.3614337357468314,-0.0715931084231032,0.011427878877272
ISIC_1470934,benign,0,0.3922,0.3077,0.4228,22.8741,26.022,0.163,0.163,0.163,159.832,26.049,127.837,53.737,159.945,26.095,129.215,57.76,159.991,26.031,128.577,55.651,0.5778860106559912,-0.6085661221804143,-0.6143098530821965
ISIC_1471329,benign,0,0.1887,0.2137,0.4967,36.5109,17.749,0.117,0.118,0.119,149.105,17.488,117.225,71.241,149.451,17.617,118.458,74.536,150.352,17.841,117.296,63.874,0.309460662064525,0.092112440950943,0.3478582162317762
ISIC_1472731,benign,0,0.2052,0.1068,0.7484,29.6253,13.612,0.086,0.09,0.091,149.58,12.924,134.85,70.706,150.058,13.526,130.239,75.52,150.956,13.777,124.547,76.251,-0.8989956910662346,0.0119846840286212,0.6402944347942278
ISIC_1472777,benign,0,0.1469,0.2329,0.6532,29.4784,19.069,0.125,0.124,0.123,154.959,19.395,104.691,56.508,155.005,19.196,108.117,62.143,154.731,19.068,102.227,63.077,-0.7800241072520107,-0.6747601774136766,0.2562303115050406
ISIC_1473511,benign,0,0.0904,0.0918,0.737,17.7548,30.857,0.2,0.2,0.2,154.161,30.858,74.096,52.65,154.152,30.838,73.61,55.334,154.188,30.859,72.861,52.443,-0.845332215321861,-0.0978237066378469,-0.3824465499525422
ISIC_1473522,malignant,1,0.1983,0.1315,0.6253,50.8603,26.952,0.165,0.164,0.164,164.666,27.138,125.52,59.581,164.634,27.073,125.421,58.102,164.658,26.922,124.436,56.094,-0.1194569222973707,0.1593098639383849,0.3288720554090386
ISIC_1475598,benign,0,0.1418,0.1835,0.6614,19.1045,37.481,0.227,0.228,0.229,163.724,37.247,109.32,78.234,163.792,37.347,112.43,79.152,163.797,37.523,115.042,81.02,-0.0564556152538926,-0.0914574579280701,-0.607595289626432
ISIC_1476361,benign,0,0.1059,0.1807,0.7554,18.1455,43.085,0.266,0.266,0.266,161.746,42.987,86.243,58.146,161.825,43.092,87.049,56.662,161.866,43.128,84.046,55.678,-0.6154698353823151,0.0276817305327644,-0.9250812420990566
ISIC_1477056,benign,0,0.2178,0.2285,0.7171,14.4109,37.622,0.236,0.237,0.237,158.702,37.444,139.232,64.426,158.779,37.56,138.548,63.852,158.85,37.672,134.395,63.336,-0.4792675346065794,-0.8096850286700719,-0.447747354768884
ISIC_1477990,benign,0,0.1749,0.1532,0.7123,17.7494,39.383,0.242,0.244,0.249,160.916,39.003,139.396,56.436,160.562,39.159,140.707,55.596,160.228,39.966,139.219,57.267,-0.730438854046586,-0.5742804743271287,0.0283193198498671
ISIC_1479949,benign,0,0.1185,0.1452,0.778,18.0426,26.946,0.171,0.172,0.172,156.461,26.804,140.057,55.85,156.554,26.88,138.564,56.393,156.621,26.947,141.238,54.888,-0.2293029996736759,-0.4400494617618782,-0.1730743215878928
ISIC_1484525,benign,0,0.0626,0.0713,0.8038,34.4625,38.976,0.242,0.243,0.243,160.553,38.903,125.523,50.6,160.635,38.975,126.514,50.94,160.683,39.026,124.169,49.109,-0.6972235341566433,-0.261004347982212,-0.5675982883199588
ISIC_1484659,malignant,1,0.2759,0.303,0.1113,25.8533,24.829,0.186,0.185,0.182,135.268,25.181,125.044,54.193,135.609,25.056,123.381,56.291,135.898,24.782,126.238,54.994,-0.0143005720415558,-0.4151244207968945,0.2170229317420585
ISIC_1488727,benign,0,0.2259,0.1951,0.5763,22.8145,34.001,0.21,0.211,0.212,160.725,33.823,138.192,77.574,160.799,33.927,137.087,73.597,160.904,34.05,137.25,73.763,0.887838744955182,-0.7545096650863988,-1.3716210719758812
ISIC_1490986,benign,0,0.0962,0.095,0.6944,18.8009,24.015,0.175,0.174,0.172,138.815,24.261,128.223,51.628,138.962,24.169,127.923,50.504,139.288,23.938,129.02,54.54,-1.3689801975629017,-0.2487158066854307,-0.1122747590252944
ISIC_1492055,benign,0,0.1245,0.1175,0.6483,42.0295,42.097,0.271,0.272,0.273,154.242,41.839,115.059,66.801,154.418,42.074,113.007,64.602,154.448,42.156,114.635,68.772,-0.651749522408175,0.5430611350222109,0.3334913958202651
ISIC_1495182,benign,0,0.1587,0.1002,0.79,16.2468,35.759,0.224,0.225,0.226,158.624,35.485,138.082,39.607,158.786,35.703,136.327,42.834,158.915,35.861,134.854,44.949,0.4214577372483614,-0.6692159813889706,0.0549519212819072
ISIC_1495793,benign,0,0.2354,0.4878,0.4889,39.0697,13.049,0.086,0.085,0.084,154.431,13.253,111.201,44.184,154.326,13.074,110.787,45.111,154.248,12.939,109.805,43.158,0.7651385778471405,0.4681114469955462,-0.7399318914516048
ISIC_1496194,benign,0,0.1803,0.3009,0.6693,11.4452,28.341,0.18,0.18,0.18,157.177,28.336,102.074,45.973,157.164,28.287,101.676,45.553,157.263,28.319,103.401,46.016,0.8103021308201687,-0.7042733963657423,0.6668663166744264
ISIC_1497525,benign,0,0.1998,0.1705,0.7235,15.6499,32.912,0.202,0.201,0.201,163.392,32.947,119.621,75.639,163.389,32.911,120.499,73.485,163.456,32.915,123.962,70.62,0.3078045070526616,0.3851081275885891,-1.2338610165338275
ISIC_1497800,benign,0,0.1302,0.1796,0.7858,13.2888,32.061,0.202,0.202,0.203,158.202,31.976,109.008,34.451,158.229,32.01,113.649,33.343,158.298,32.072,115.643,33.456,0.0889856831216109,-0.7519481565232475,-0.9019952027171262
ISIC_1499915,benign,0,0.2509,0.2523,0.4957,37.9054,21.145,0.136,0.136,0.135,156.923,21.298,116.766,67.779,156.999,21.283,113.934,67.398,157.12,21.163,111.223,67.857,0.1134756486596656,0.778047987566092,0.9219271880931648
ISIC_1501483,benign,0,0.2167,0.3435,0.6756,32.0814,20.18,0.126,0.125,0.123,161.332,20.346,122.479,67.891,162.025,20.242,123.402,67.626,162.945,20.124,112.214,62.762,0.3550744334004575,-0.4410396946000404,0.4330044126610073
ISIC_1504257,benign,0,0.1274,0.1168,0.7042,20.8858,39.058,0.239,0.239,0.24,162.725,38.896,120.069,47.372,162.79,38.978,119.688,45.518,162.935,39.103,111.323,42.38,-0.2297669114159832,0.0853670083548226,-0.5402905525706125
ISIC_1507583,benign,0,0.1551,0.1917,0.7251,19.8708,49.036,0.286,0.288,0.288,170.909,48.878,101.561,46.572,171.156,49.365,101.4,52.273,171.059,49.217,110.819,53.361,-0.1334423473535901,0.2499228599922462,-0.1687121638820314
ISIC_1508215,benign,0,0.1509,0.2441,0.6247,28.2551,22.678,0.149,0.149,0.148,153.07,22.883,119.159,73.536,153.044,22.815,118.609,73.665,152.98,22.661,118.757,72.934,-0.0074118940362385,-0.4539576153905677,0.1788035730678238
ISIC_1509635,benign,0,0.2458,0.173,0.6488,22.0512,20.897,0.136,0.137,0.137,152.547,20.819,118.395,55.75,152.592,20.846,117.171,56.35,152.655,20.871,118.432,54.594,0.2067670384633385,-0.7001314209733068,0.3688978902383525
ISIC_1513720,benign,0,0.1059,0.2457,0.558,56.0369,14.661,0.105,0.106,0.107,137.708,14.488,113.394,59.813,137.652,14.577,114.86,59.692,137.622,14.718,113.184,57.312,0.8339928988826236,-0.339613401426989,0.125537102807893
ISIC_1514401,benign,0,0.1256,0.101,0.6451,35.2816,8.849,0.06,0.059,0.058,151.061,9.067,103.926,72.351,151.001,8.897,107.012,73.775,150.965,8.792,109.277,73.39,-0.5275218910279105,0.2809354689716262,-0.239596088504679
ISIC_1515947,benign,0,0.0982,0.0773,0.7185,69.148,10.926,0.073,0.072,0.071,152.855,11.187,105.796,57.261,152.74,10.98,106.698,62.672,152.77,10.916,108.825,58.581,0.0182683734918782,-0.6598491388979714,-0.1913089606076086
ISIC_1519891,benign,0,0.159,0.1206,0.7793,16.6208,31.811,0.198,0.199,0.199,159.686,31.657,121.633,68.115,159.779,31.763,120.652,69.721,159.872,31.837,120.048,69.843,0.4298352884298086,-0.750992284163743,-0.1014437522489425
ISIC_1520897,benign,0,0.239,0.4126,0.397,30.2815,16.445,0.106,0.106,0.107,154.532,16.382,121.705,66.335,154.769,16.442,122.204,63.785,154.852,16.515,121.758,63.576,1.126264390089724,1.271896565050952,0.2306012175735469
ISIC_1522266,benign,0,0.1813,0.1694,0.5115,24.2235,28.451,0.181,0.182,0.182,156.755,28.378,125.521,60.403,156.765,28.462,121.765,60.774,156.662,28.519,121.722,56.377,-0.3872503545272669,0.0057711245575353,0.1030046853150953
ISIC_1525284,benign,0,0.087,0.0931,0.7092,38.0981,16.826,0.108,0.107,0.106,158.089,17.007,125.003,76.673,158.026,16.943,124.816,77.112,157.939,16.802,124.404,72.296,-0.5960655956089538,-0.6169256349188966,-0.2583956623308124
ISIC_1530981,benign,0,0.1374,0.1456,0.6793,22.1806,9.93,0.067,0.066,0.066,150.254,10.035,135.104,78.24,150.176,9.968,134.196,77.872,150.144,9.913,128.778,72.563,1.0244185150873102,-0.0026810106777868,0.896678664083835
ISIC_1531204,benign,0,0.1954,0.1563,0.7686,18.3264,19.263,0.132,0.131,0.13,147.667,19.525,131.701,71.634,147.739,19.404,128.876,72.863,147.857,19.242,130.164,73.859,-0.9085052024766606,-0.048942720747531,-0.404507806045941
ISIC_1532403,benign,0,0.199,0.1926,0.6424,30.733,31.319,0.199,0.199,0.199,156.93,31.297,120.715,41.891,156.954,31.298,116.184,40.816,157.018,31.317,116.032,42.111,-0.2061230563973762,-1.1120293837685298,-0.110147993665784
ISIC_1532684,benign,0,0.1325,0.109,0.6387,37.7726,17.531,0.118,0.117,0.116,150.96,17.746,118.98,58.451,150.805,17.608,120.049,58.993,150.739,17.445,115.643,57.872,0.5633122415988858,-0.2804200953854994,-0.2048155824180062
ISIC_1533305,benign,0,0.2629,0.3955,0.627,17.4639,25.372,0.163,0.163,0.163,155.219,25.276,130.062,69.253,155.373,25.34,131.602,69.702,155.43,25.343,130.337,68.247,0.3987099722070086,-0.5293128910741927,-1.1331407187475604
ISIC_1534391,benign,0,0.121,0.0932,0.7938,16.5783,25.551,0.162,0.161,0.161,158.463,25.599,124.699,67.041,158.526,25.532,123.703,63.753,158.622,25.561,117.762,67.163,-0.939034250647808,-0.5694128337885977,-0.4419444116651587
ISIC_1543544,benign,0,0.1335,0.091,0.7361,32.201,19.793,0.125,0.125,0.125,158.108,19.717,116.117,67.777,158.173,19.787,115.747,67.862,158.152,19.774,117.879,68.007,0.2766103829062481,0.0704400690356973,-0.2726586955735466
ISIC_1543770,benign,0,0.1646,0.176,0.7657,11.9806,26.762,0.175,0.175,0.175,152.958,26.74,115.454,54.411,152.954,26.738,118.203,56.788,153.1,26.765,117.736,56.29,-0.6381916650851607,-0.6528297964733172,-1.2121654784658384
ISIC_1545544,benign,0,0.1438,0.1231,0.5925,49.742,6.749,0.047,0.045,0.045,150.443,7.014,118.685,70.893,150.363,6.783,118.254,70.375,150.291,6.703,120.692,68.589,-0.1479177750983444,-0.665573680242306,-0.6561739011569537
ISIC_1550721,benign,0,0.0883,0.0844,0.6899,31.6785,11.126,0.075,0.075,0.074,150.397,11.233,131.674,79.503,150.327,11.227,130.534,74.717,150.184,11.118,128.006,75.452,-1.03473086101598,-0.3132961847527329,-0.7945684194739526
ISIC_1552232,benign,0,0.1338,0.1575,0.6389,53.3579,15.274,0.093,0.097,0.1,154.567,14.312,136.061,67.074,155.337,15.021,138.667,73.263,155.958,15.588,110.723,67.697,0.3763924665521694,-0.0586798548295751,0.0060040805764433
ISIC_1554992,benign,0,0.1955,0.1515,0.5739,17.4323,19.957,0.133,0.133,0.132,151.396,20.137,116.205,79.479,151.349,20.083,118.147,81.56,151.275,19.902,118.063,79.347,-0.4346713232466922,-0.3478100718171336,-0.2944280876649065
ISIC_1558504,malignant,1,0.7365,0.5988,0.1408,2.5218,25.79,0.188,0.186,0.185,138.393,25.963,133.08,60.46,138.643,25.818,135.486,58.494,138.956,25.664,137.994,60.704,1.414985835956701,-0.1178838918410703,-0.0940850484267157
ISIC_1560272,benign,0,0.1664,0.1742,0.5576,30.2039,18.732,0.129,0.129,0.129,144.617,18.717,119.977,54.735,144.697,18.65,121.584,56.054,144.785,18.733,121.508,59.113,0.2399660420213519,0.4324393865737134,-0.1010489681871935
ISIC_1560455,benign,0,0.1688,0.1618,0.6737,21.2532,33.317,0.214,0.214,0.215,155.088,33.136,95.113,50.39,155.277,33.293,91.88,46.823,155.384,33.383,91.643,50.716,-0.341212689403038,0.1998288512388223,0.0530878965391467
ISIC_1565767,benign,0,0.0966,0.1615,0.6505,24.6455,15.182,0.101,0.101,0.099,152.016,15.33,125.66,54.045,152.005,15.3,126.086,55.552,151.816,15.087,128.441,55.667,-0.4945535953978294,0.1108602658124627,0.1689627154648759
ISIC_1566215,benign,0,0.3727,0.352,0.4345,22.4163,15.819,0.109,0.109,0.11,144.768,15.764,133.6,66.896,144.775,15.729,133.593,64.41,144.684,15.895,136.634,67.568,0.4289598316069241,0.0193168524686268,-0.308514375118698
ISIC_1566428,malignant,1,0.4222,0.5962,0.3181,33.6891,19.425,0.134,0.134,0.134,144.711,19.323,123.646,46.484,144.917,19.471,125.757,46.417,144.939,19.443,127.627,43.9,1.2125660212065403,0.7465062180153651,0.774182701900248
ISIC_1566931,benign,0,0.2125,0.1988,0.5475,40.259,15.458,0.1,0.099,0.097,158.169,15.879,107.217,67.674,158.162,15.644,107.959,65.376,158.048,15.405,100.032,63.059,0.4721033609891908,-0.1941405202826014,-0.6296257025340549
ISIC_1568268,benign,0,0.1414,0.156,0.6883,55.6796,16.028,0.108,0.107,0.107,149.66,16.165,131.139,69.751,149.516,16.063,131.338,67.958,149.451,15.982,123.991,60.999,-1.1455181278534443,-0.1100730511669803,-0.4092362193681895
ISIC_1569775,benign,0,0.1246,0.1322,0.7229,30.4364,39.209,0.239,0.24,0.24,163.268,38.99,112.582,67.48,163.377,39.164,113.066,65.88,163.452,39.282,113.729,67.41,-0.7666818284674236,-0.171347912364848,-0.2882151042116949
ISIC_1570390,benign,0,0.2003,0.3622,0.5562,17.337,33.586,0.212,0.213,0.213,157.621,33.467,119.43,74.354,157.842,33.56,119.156,78.137,157.987,33.705,122.156,74.936,0.166068803322305,0.1913933008419414,-1.32002837285463
ISIC_1576437,benign,0,0.1942,0.228,0.7254,31.0309,29.314,0.188,0.192,0.194,152.62,28.67,117.879,46.501,153.239,29.478,118.251,49.463,153.408,29.735,116.238,46.423,-1.0789197754694622,-1.1654690806750023,0.1081865784915082
ISIC_1578253,benign,0,0.2315,0.2048,0.639,20.6172,32.92,0.207,0.208,0.208,158.084,32.796,112.226,44.464,158.173,32.906,111.799,44.412,158.251,32.974,111.562,43.812,0.2763272238432062,0.8374629765216997,-0.166604818501508
ISIC_1578399,benign,0,0.1743,0.1415,0.7912,12.4682,29.15,0.183,0.183,0.183,159.151,29.084,135.694,60.585,159.154,29.067,135.495,58.559,159.238,29.138,135.33,60.646,-1.2555541172897566,0.0480174390037444,-1.0235056423601527
ISIC_1579745,benign,0,0.3725,0.345,0.6149,12.2931,21.979,0.154,0.152,0.149,146.01,22.464,126.951,57.947,146.199,22.231,128.525,57.474,146.395,21.884,130.175,58.469,0.2190574762145873,-1.008831959223626,-0.9823409524664072
ISIC_1580034,benign,0,0.1357,0.1172,0.6259,22.5054,35.382,0.221,0.222,0.222,159.023,35.194,109.63,49.97,159.09,35.263,113.382,45.88,159.203,35.395,112.16,45.988,-0.2491030801245469,-0.3191597495134378,-0.1564776797810315
ISIC_1584535,benign,0,0.4055,0.3343,0.4645,25.1753,14.667,0.1,0.102,0.102,144.365,14.497,132.353,61.784,144.307,14.684,135.137,63.503,144.225,14.767,138.536,63.339,-0.5717888653045057,-1.5793180618311822,-0.8384436306332896
ISIC_1585370,benign,0,0.4762,0.1614,0.6758,15.399,30.991,0.194,0.195,0.196,158.422,30.767,150.062,54.699,158.534,30.915,150.264,54.121,158.632,31.04,146.885,53.882,-0.3404230568339871,-0.0498722557165768,-0.9294690757143848
ISIC_1585511,benign,0,0.1809,0.1076,0.5731,45.9227,28.355,0.189,0.189,0.188,149.842,28.32,123.602,44.319,149.887,28.314,123.971,44.96,149.817,28.21,125.46,49.248,0.0973817311116219,-0.0951366918683768,0.4043132149338661
ISIC_1589997,malignant,1,1.3193,1.3273,0.138,11.9657,22.709,0.177,0.174,0.17,132.099,23.332,119.072,59.544,132.464,23.034,121.663,61.04,132.935,22.607,123.441,65.794,-0.2378684205441063,0.4885739808211574,0.2018840979075642
ISIC_1590725,benign,0,0.1154,0.1218,0.8117,18.7605,28.573,0.176,0.177,0.178,160.973,28.346,130.912,61.415,161.059,28.499,129.436,63.551,161.124,28.622,130.633,60.871,-1.0036501218578289,-0.3875979838699084,-0.2554666930967859
ISIC_1590829,benign,0,0.084,0.1534,0.7455,26.438,15.145,0.099,0.099,0.099,153.209,15.171,120.605,69.636,153.219,15.181,120.826,70.818,153.282,15.15,118.829,66.016,-0.102295134382122,-0.735367550561939,-0.3455133990964196
ISIC_1595103,benign,0,0.1273,0.2106,0.7025,11.8276,24.356,0.154,0.155,0.156,156.312,24.135,112.139,67.281,156.421,24.307,114.71,68.056,156.565,24.433,116.764,68.921,-0.2833358731872622,-0.1481509736717321,-1.3285071492095566
ISIC_1595325,benign,0,0.1692,0.1699,0.6929,18.5932,19.342,0.13,0.13,0.129,149.658,19.477,107.553,71.176,149.661,19.424,107.473,72.306,149.55,19.283,113.626,71.633,-0.0879149638109596,-1.1529918760717912,-0.7279627999550405
ISIC_1595658,benign,0,0.3379,0.3028,0.612,18.7584,26.308,0.171,0.184,0.172,155.556,26.667,126.284,62.281,154.329,28.327,125.772,62.624,156.049,26.769,124.12,66.652,-0.4138200704806474,-0.5558920944901325,-0.6948061415871153
ISIC_1597566,benign,0,0.2618,0.2253,0.5308,25.0529,17.575,0.111,0.109,0.111,156.896,17.454,117.119,81.13,157.695,17.252,115.531,79.51,158.589,17.58,113.754,72.458,0.2729603000942204,-0.5181875072479262,0.7867208196397615
ISIC_1598039,benign,0,0.0769,0.0969,0.8515,13.0608,31.538,0.201,0.202,0.203,155.842,31.343,125.982,39.844,155.94,31.513,130.178,41.951,155.933,31.618,129.495,42.041,-0.7442738608771201,-0.4218350610075134,-0.6248298214937457
ISIC_1601532,malignant,1,0.948,0.6591,0.1207,21.3386,16.373,0.115,0.119,0.119,138.95,16.041,126.118,60.799,139.05,16.498,127.848,60.143,139.236,16.618,124.432,57.528,0.6984513298241037,0.9095490776242904,-0.2139429662989726
ISIC_1601784,benign,0,0.277,0.1501,0.704,14.3459,30.596,0.191,0.192,0.191,160.511,30.703,129.607,71.96,160.557,30.776,128.611,72.555,160.57,30.66,123.368,73.391,0.1009920715797867,-0.4139393666535701,-1.1758953444262576
ISIC_1603834,benign,0,0.3218,0.2519,0.6031,26.4539,20.476,0.141,0.142,0.142,144.102,20.305,102.215,62.872,144.176,20.421,101.508,60.624,144.229,20.524,97.598,59.682,0.0900294120656304,-0.7066212936388971,-1.587646847251374
ISIC_1604845,benign,0,0.1453,0.158,0.7345,14.6534,21.601,0.135,0.136,0.136,158.807,21.45,126.054,57.399,158.881,21.558,127.783,57.833,158.882,21.592,123.286,56.456,-0.2728742534114803,0.3213233691050843,-0.3900066510616879
ISIC_1605629,malignant,1,0.5073,0.4723,0.2364,2.3275,25.256,0.172,0.171,0.17,148.152,25.472,126.657,56.015,148.19,25.31,126.837,56.428,148.307,25.213,130.171,57.083,0.4855931164169655,-0.4854868674360638,-1.230176912745137
ISIC_1605945,malignant,1,1.0214,0.8547,0.1029,2.5736,22.013,0.158,0.157,0.156,140.316,22.132,129.427,65.853,140.622,22.06,130.531,61.436,140.904,21.967,126.902,62.862,1.1213656242390098,0.8104939182526311,0.7360270324791406
ISIC_1607865,benign,0,0.1347,0.3108,0.6139,19.9319,23.829,0.172,0.172,0.173,137.61,23.644,142.766,58.048,137.74,23.715,143.333,61.438,137.927,23.913,143.422,56.467,0.3596197721505796,-0.8351439649456848,0.410154676574359
